id,comment_text,no_emotion,anger,disgust,fear,happiness,sadness,surprise
17392,"I ’ m not sure . Perhaps you could do the shopping .",1,0,0,0,0,0,0
17393,"I ’ ll be glad to help .",0,0,0,0,1,0,0
17394,"Or maybe make the beds .",1,0,0,0,0,0,0
17395,"All you have to do is ask for help .",0,0,0,0,1,0,0
17396,"Thanks . That ’ s terrific !",0,0,0,0,1,0,0
17397,"I ’ m ready and willing to help .",0,0,0,0,1,0,0
17398,"Jimmy , I ’ d like to wear this robe for tonight cocktail party . What do you think of it ?",1,0,0,0,0,0,0
17399,"Don ’ t dress like that . You ’ ll make fool yourself . You look stupid in that robe .",1,0,0,0,0,0,0
17400,"What ? But it is my favorite piece of clothing .",0,0,0,0,0,0,1
17401,"Maybe it is . But it ’ s out of fashion .",1,0,0,0,0,0,0
17402,"What am I going to do ?",1,0,0,0,0,0,0
17403,"Let ’ s go downtown and pick up some fashionable clothes for you .",1,0,0,0,0,0,0
17404,"Can I give you a lift home , Mrs Word ?",1,0,0,0,0,0,0
17405,"That is very kind of you , Mr Lee . Thank you .",0,0,0,0,1,0,0
17406,"Could you hold my umbrella when I get my keys out , please ?",1,0,0,0,0,0,0
17407,"Of course . It ’ s a terrible night , isn ’ t it ?",1,0,0,0,0,0,0
17408,"Dreadful . There , the door is open now .",1,0,0,0,0,0,0
17409,"Thank you .",0,0,0,0,1,0,0
17410,"OK . Come back into the classroom , class .",1,0,0,0,0,0,0
17411,"Does the class start again , Mam ?",1,0,0,0,0,0,0
17412,"Yes , but to the heath , this break has last long enough .",1,0,0,0,0,0,0
17413,"Oh , breaktime flies .",0,0,0,0,0,1,0
17414,"come on , baby . It ’ s time now .",1,0,0,0,0,0,0
17415,"Mam , another minute , could I ?",1,0,0,0,0,0,0
17416,"Hurry up , little boy .",1,0,0,0,0,0,0
17417,"Waiter , bring me the menu , will you ?",1,0,0,0,0,0,0
17418,"Just a moment , I'm coming . ( ten minutes later ) . Now , what would you like ?",1,0,0,0,0,0,0
17419,"I'd like to see the menu . Would you get me one , please ?",1,0,0,0,0,0,0
17420,"Yes , certainly . Here you are .",1,0,0,0,0,0,0
17421,"Thank you . Ah ! But this is in French . Would you mind giving me the English menu ?",0,0,0,0,1,0,0
17422,"It's written in English too , in smaller print . There .",1,0,0,0,0,0,0
17423,"Thanks . I'll need a while to choose . Could you come back in a minute ?",0,0,0,0,1,0,0
17424,"Right . ( five minutes later ) Now , what are you having ?",1,0,0,0,0,0,0
17425,"I'm sorry , I haven't decided yet . Do you mind giving me a couple of minutes ?",0,0,0,0,0,1,0
17426,"All right , but would you be so kind as to make up your mind soon ? We're very busy just now as you can see , sir .",1,0,0,0,0,0,0
17427,"Mike ! Look at the floor !",1,0,0,0,0,0,0
17428,"What's wrong with it ?",1,0,0,0,0,0,0
17429,"What's wrong with it ? It's filthy !",0,0,0,0,0,0,1
17430,"Oh ...",1,0,0,0,0,0,0
17431,"It's filthy because you never wipe your shoes .",0,1,0,0,0,0,0
17432,"Sorry , love .",0,0,0,0,0,1,0
17433,"What are you looking for now ?",1,0,0,0,0,0,0
17434,"My cigarettes .",1,0,0,0,0,0,0
17435,"Well , they ' re not here . They are in the dustbin .",1,0,0,0,0,0,0
17436,"In the dustbin ! Why didn't you tell me before ?",0,0,0,0,0,0,1
17437,"Would you like to come by and play bridge ?",1,0,0,0,0,0,0
17438,"Well , let's see . Why don't we go dancing for a change ? We haven't done that for a long time .",1,0,0,0,0,0,0
17439,"Well , to tell the truth , I don't really feel like it tonight . I had a pretty hard day and I'm sort of tired .",1,0,0,0,0,0,0
17440,"Hmm . Well , in that case , we could go to the movies .",1,0,0,0,0,0,0
17441,"Oh , we always go to the movies . Can't we do something different ?",1,0,0,0,0,0,0
17442,"Well , do you have any suggestions ?",1,0,0,0,0,0,0
17443,"Let's see . How do you feel about playing bridge ?",1,0,0,0,0,0,0
17444,"It's OK with me , but we don't have any beer and things .",1,0,0,0,0,0,0
17445,"Well , shall I call Janet and ask her and Tom to come over , and I'll go to the store and buy some stuff .",1,0,0,0,0,0,0
17446,"OK .",1,0,0,0,0,0,0
17447,"Hello , Janet . It's me ... Oh , fine . Just fine . Say , Janet , I was wondering if you and Tom were doing anything tonight ... No ? Well . would you like to come by our place and play a few hands of bridge ?",1,0,0,0,0,0,0
17448,"Here's the dress you wanted to be made .",1,0,0,0,0,0,0
17449,"Oh , dear !",0,0,0,0,0,0,1
17450,"What's the matter ?",1,0,0,0,0,0,0
17451,"It's not what I asked for .",1,0,0,0,0,0,0
17452,"What's wrong with it ?",1,0,0,0,0,0,0
17453,"It's not the right material . Or the right color . I can't possibly accept it .",1,0,0,0,0,0,0
17454,"This is a pity !",0,0,0,0,0,1,0
17455,"So , what ’ s new in the kitchen ? That refrigerator is new , isn ’ t it ?",1,0,0,0,0,0,0
17456,"Yes . I needed a large one . Before , I had a separate refrigerator and freezer , but this has both combined into one .",1,0,0,0,0,0,0
17457,"That ’ s usual nowadays . You ’ Ve added a few shelves too .",1,0,0,0,0,0,0
17458,"Yes . You know I ’ Ve been cooking more kind of food recently and I needed some extra space for spices and ingredients .",1,0,0,0,0,0,0
17459,"Did you buy new cupboards too ?",1,0,0,0,0,0,0
17460,"No , I didn ’ t . I gave them a really good clean , so they just look new . The worktop was in poor condition , so I had a new one added .",1,0,0,0,0,0,0
17461,"I see that you have bought several new pots and pans and utensils .",1,0,0,0,0,0,0
17462,"Yes , I have . I need them to help me with these new dished I ’ m trying to make . I need a little more practice before I invite guests over .",1,0,0,0,0,0,0
17463,"Looking at the spice rack , I ’ d say you ’ Ve been learning how to make asian food .",1,0,0,0,0,0,0
17464,"Yes . I ’ Ve always likes Indian and thai food , so I ’ Ve been trying to make dishes from those countries . I ’ m pretty good at making curries now , but I still need practice at making thai food .",1,0,0,0,0,0,0
17465,"Both kinds of food are becoming popular . Nowadays , it ’ s very easy to pick up the ingredients at the supermarket .",1,0,0,0,0,0,0
17466,"I hope you can stay for dinner . I need a guinea pig !",1,0,0,0,0,0,0
17467,"Sorry . What was that you said ?",1,0,0,0,0,0,0
17468,"I'll meet you at the Gate round about seven .",1,0,0,0,0,0,0
17469,"Where ?",1,0,0,0,0,0,0
17470,"At the Gate .",1,0,0,0,0,0,0
17471,"When , did you say ?",1,0,0,0,0,0,0
17472,"Round about seven .",1,0,0,0,0,0,0
17473,"Who's coming ?",1,0,0,0,0,0,0
17474,"Peter . Peter Brown , you know . Don't forget to bring the letter .",1,0,0,0,0,0,0
17475,"Sorry . I didn't quite catch what you said . There's a lot of noise outside .",1,0,0,0,0,0,0
17476,"I told you not to forget to bring the letter .",1,0,0,0,0,0,0
17477,"Loretta ? No , she can't come , she's busy .",1,0,0,0,0,0,0
17478,"We'd like to rent a flat near the university .",1,0,0,0,0,0,0
17479,"Are you looking for somewhere for two people ?",1,0,0,0,0,0,0
17480,"Yes , we are . Obviously , we'd like something as cheap as possible . We've heard that there are places for 80 to 100 pounds a month .",1,0,0,0,0,0,0
17481,"Yes , there are several place available in that price range near the university . Do you have any other requirements ?",1,0,0,0,0,0,0
17482,"Not really , no . We'd preferably like to live in a quiet street .",1,0,0,0,0,0,0
17483,"How many rooms do you need in the flat ?",1,0,0,0,0,0,0
17484,"We'll need two bedrooms . The kitchen and dining room can be separate or combined .",1,0,0,0,0,0,0
17485,"Ok . I've got a list of place that fit your requirements . Let's just go through them . The first on the list costs 80 pounds a month , but it's on a noisy street and it's a little far from the university .",1,0,0,0,0,0,0
17486,"How far away is it from the campus ?",1,0,0,0,0,0,0
17487,"It's about two miles away . that might be a little far to walk . Here's one that's about half a mile from the campus . The cost is 100 pounds a month and it's on a small street , just off a main street .",1,0,0,0,0,0,0
17488,"That sounds ideal . Can we go to have a look at it ? we'd like to see it before making a final decision .",0,0,0,0,1,0,0
17489,"Of course . I'm not very busy at the moment . If you can wait for about 15 or 20 minutes . I can take you there .",0,0,0,0,1,0,0
17490,"Thank you . That would be great .",0,0,0,0,1,0,0
17491,"Can you assure the quality of this air conditioner ?",1,0,0,0,0,0,0
17492,"Yes , ma'ma . There'll be no problem with the quality .",1,0,0,0,0,0,0
17493,"What if there's something wrong with it ?",1,0,0,0,0,0,0
17494,"You don't have to worry about it . We have a one year warranty .",1,0,0,0,0,0,0
17495,"Are you sure ?",1,0,0,0,0,0,0
17496,"Sure . We have a good after-sale service . Your satisfaction is guaranteed .",1,0,0,0,0,0,0
17497,"What kind of place shall we rent ?",1,0,0,0,0,0,0
17498,"It should be close to the university . Neither of us are good at getting up in the mornings and closer it is , the later we can get up .",1,0,0,0,0,0,0
17499,"Absolutely . That's the most important thing to take into consideration . I'm not too worried about the size of the flat .",1,0,0,0,0,0,0
17500,"Neither am I . so a small place is ok , but we'll get a bigger one if it's not expensive . Do you mind if it's in a noisy area .",1,0,0,0,0,0,0
17501,"I don't mind . I'm not a light sleeper , but quieter is better for when we have to study at home .",1,0,0,0,0,0,0
17502,"Good point . Ok , let's go to the estate agent and see what they can offer us .",0,0,0,0,1,0,0
17503,"Yes , if we're lucky we'll find something in the next few days . I think you had a good idea to start flat hunting early .",1,0,0,0,0,0,0
17504,"How much do you think the rent will be ?",1,0,0,0,0,0,0
17505,"I asked a few people who are already living in places near the university and they said it would cost about one hundred pounds a month .",1,0,0,0,0,0,0
17506,"I like this apartment . Do you think we can afford the mortgage ?",1,0,0,0,0,0,0
17507,"Yes . I think so . It ’ s not a very expensive apartment . It ’ s in the right area and it has everything that we are looking for . The rooms are quite large too .",1,0,0,0,0,0,0
17508,"I love the balcony . We can sit outside and enjoy the sun in summer . We are on the 12th floor , so there ’ s very nice view from the balcony .",0,0,0,0,1,0,0
17509,"The neighbourhood is nice too . There is a park nearby .",0,0,0,0,1,0,0
17510,"Yes , and there are many houses nearby . I like it that the neighbourhood isn ’ t full of apartment blocks .",0,0,0,0,1,0,0
17511,"It ’ s a pity we can ’ t afford a house . A garden would be so nice .",0,0,0,0,0,1,0
17512,"Yes , it would . Don ’ t worry . There ’ s a lawn outside the building and there ’ s the park nearby . This place will be fine .",1,0,0,0,0,0,0
17513,"The building is quite new and well constructed . I ’ m happy with the fittings too .",0,0,0,0,1,0,0
17514,"Yes , everything has been well designed .",0,0,0,0,1,0,0
17515,"So , tell me about you new house . How is it different to your old one ?",1,0,0,0,0,0,0
17516,"Well , first of all , it ’ s much bigger . It has the same number of rooms , but each room is larger . We also have a larger garden , which our dog loves , of course !",0,0,0,0,1,0,0
17517,"So , it ’ s a three-bedrooms detached house ?",1,0,0,0,0,0,0
17518,"Yes . One bedroom is for my wife and I . there ’ s another for our daughter . My wife wants to use the third one as a guest room , but I ’ d like to make it into a study . Our daughter is also keen on making it a study , so that ’ s probably what will happen .",1,0,0,0,0,0,0
17519,"What ’ s the kitchen like ? I know both you and your wife like to cook .",1,0,0,0,0,0,0
17520,"That ’ s one of the main reason we chose that particular house . The kitchen and dining room are together . It ’ s really large .",1,0,0,0,0,0,0
17521,"Are the rooms nice and bright ?",1,0,0,0,0,0,0
17522,"Yes , they are . That ’ s very important to us . We like to live in a home with plenty of natural light . Each room has large windows .",1,0,0,0,0,0,0
17523,"Do you have a balcony ?",1,0,0,0,0,0,0
17524,"No , we don ’ t . We wish we had one . That ’ s the only thing we wanted , but don ’ t have . The area is very nice and the neighbours seem friendly .",1,0,0,0,0,0,0
17525,"You ’ re right on the edge of the city , aren ’ t you ? There can ’ t be much noise or traffic there . Is it easy to get into city centre ?",1,0,0,0,0,0,0
17526,"It ’ s a very quiet neighbourhood . There ’ s some traffic , but not much . It ’ s not very difficult to get to the city centre , but you must remember to turn left and right at the right places or you ’ ll get lost . So when are you going to drop by ?",0,0,0,0,1,0,0
17527,"I don't know how to adjust my life . Would you give me a piece of advice ?",0,0,0,0,0,1,0
17528,"You look a bit pale , don't you ?",1,0,0,0,0,0,0
17529,"Yes , I can't sleep well every night .",0,0,0,0,0,1,0
17530,"You should get plenty of sleep .",1,0,0,0,0,0,0
17531,"I drink a lot of wine .",0,0,0,0,0,1,0
17532,"If I were you , I wouldn't drink too much .",1,0,0,0,0,0,0
17533,"I often feel so tired .",0,0,0,0,0,1,0
17534,"You better do some exercise every morning .",1,0,0,0,0,0,0
17535,"I sometimes find the shadow of death in front of me .",0,0,0,1,0,0,0
17536,"Why do you worry about your future ? You're very young , and you'll make great contribution to the world . I hope you take my advice .",1,0,0,0,0,0,0
17537,"Can you suggest a few exercise to help me get fit and stretch my muscles a little ?",1,0,0,0,0,0,0
17538,"Sure . If you want to stretch your legs , a good exercise is to lift your knee in front of your body , like this . It ’ s a very simple exercise , but very effective .",1,0,0,0,0,0,0
17539,"I need to excise my arms too . How can I do that ?",1,0,0,0,0,0,0
17540,"One good way is to do push-ups . Another way is to use weights . Make sure you grip the weights firmly . You don ’ t want to drop them on your feet !",1,0,0,0,0,0,0
17541,"When I do push-ups , should I bend my elbows so that my nose touches the ground ?",1,0,0,0,0,0,0
17542,"You don ’ t need to bend your elbows that much . Bend them so that your arms are at a 90 degree angle . The most important think is to remember to keep your body straight . Many people bend their bodies at the waist , which reduces the effectiveness of the exercise .",1,0,0,0,0,0,0
17543,"What ’ s a good exercise for my chest muscles ?",1,0,0,0,0,0,0
17544,"One that I recommend is that you lie on your back . You should have a weight in each hand and stretch your arms out either side of your body .",1,0,0,0,0,0,0
17545,"So I need plenty of space for this exercise .",1,0,0,0,0,0,0
17546,"Yes , you do . Lift the weight up , keeping your arms straight all the time .",1,0,0,0,0,0,0
17547,"Great . Thanks for you advice !",0,0,0,0,1,0,0
17548,"Mum , can I finish my homework later ?",1,0,0,0,0,0,0
17549,"Sorry . You know the rules .",1,0,0,0,0,0,0
17550,"But I want to watch TV now .",1,0,0,0,0,0,0
17551,"That ’ s out of the question .",1,0,0,0,0,0,0
17552,"Please .",1,0,0,0,0,0,0
17553,"Not a chance .",1,0,0,0,0,0,0
17554,"Not even for an hour ?",1,0,0,0,0,0,0
17555,"Sorry , it ’ s impossible .",1,0,0,0,0,0,0
17556,"I can ’ t find my purse . Have you seen it ?",1,0,0,0,0,0,0
17557,"No , I haven ’ t .",1,0,0,0,0,0,0
17558,"I ’ Ve looked everywhere for it . I must have left it somewhere . I hope I haven ’ t lost it .",1,0,0,0,0,0,0
17559,"Perhaps you left that at school .",1,0,0,0,0,0,0
17560,"No , I had it when I left school this afternoon .",1,0,0,0,0,0,0
17561,"Well . Didn ’ t you go around to the Smith after school ? You might have left it there .",1,0,0,0,0,0,0
17562,"Yes , I ’ d better give her a call now .",1,0,0,0,0,0,0
17563,"But she can ’ t be home now . She might have gone to the library .",1,0,0,0,0,0,0
17564,"Perhaps I should call her later .",1,0,0,0,0,0,0
17565,"Let ’ s play a little game . I ’ ll describe someone and you try to guess who it is .",1,0,0,0,0,0,0
17566,"Ok . I ’ m really bored at the moment .",1,0,0,0,0,0,0
17567,"Ok . This man is tall and slim . He ’ s got blue eyes and curly brown hair .",1,0,0,0,0,0,0
17568,"Does he have a moustache or a beard ?",1,0,0,0,0,0,0
17569,"Good question . Yes , he has a moustache , but no beard .",1,0,0,0,0,0,0
17570,"Sounds like Mike , is it ?",1,0,0,0,0,0,0
17571,"Yes , it is . You describe someone we both know .",1,0,0,0,0,0,0
17572,"Right . She ’ s not very tall and she ’ s quite plump . She ’ s got blonder hair , but I don ’ t know what color her eyes are .",1,0,0,0,0,0,0
17573,"Is she attractive ? I don ’ t think I know anyone like that .",1,0,0,0,0,0,0
17574,"Well , I don't find her attractive , but I'm sure you will disagree .",1,0,0,0,0,0,0
17575,"I like slim girls , so I doubt I would find a plump girl attractive . You ’ ll have to give me some more information .",1,0,0,0,0,0,0
17576,"She ’ s got tiny feet and wears really unfashionable shoes . In fact , she wears unfashionable clothes too .",1,0,0,0,0,0,0
17577,"This doesn ’ t sound like anyone I know . I give up . Teel me who she is .",1,0,0,0,0,0,0
17578,"She ’ s your mother !",1,0,0,0,0,0,0
17579,"How embarrassing ! I don ’ t even recognize a description of my own mother ! How important do you think appearance is ?",0,0,0,0,0,0,1
17580,"I think that unfortunately it ’ s more important than a person ’ s character . Advertising and stuff tells us that we have to be attractive . I think it ’ s wrong , but that ’ s the way the world is now .",1,0,0,0,0,0,0
17581,"I ’ m afraid you ’ re right . I chose my girlfriend because she has a wonderful personality .",1,0,0,0,0,0,0
17582,"Well , you certainly didn ’ t choose her because of her looks ! Hey , I was joking ! Don ’ t hit me !",1,0,0,0,0,0,0
17583,"Shall we have some soup first ?",1,0,0,0,0,0,0
17584,"No , thank you . I don't like soup . I'd rather have some fruit juice to start with .",1,0,0,0,0,0,0
17585,"Ok , and what about the main course ? Which would you rather have fish or meat ?",1,0,0,0,0,0,0
17586,"Meat , I think .",1,0,0,0,0,0,0
17587,"Don't you like fish then ?",1,0,0,0,0,0,0
17588,"I do , but I want meat .",1,0,0,0,0,0,0
17589,"Shall we have some white wine then ?",1,0,0,0,0,0,0
17590,"Yes , but I prefer red wine with meat .",1,0,0,0,0,0,0
17591,"What would you like for dessert ?",1,0,0,0,0,0,0
17592,"I just want to have a coffee , I think .",1,0,0,0,0,0,0
17593,"Fine , and after dinner , shall we go to a disco ?",1,0,0,0,0,0,0
17594,"No , thanks . I'd like to go straight home . I'm very tired .",1,0,0,0,0,0,0
17595,"Excuse me .",1,0,0,0,0,0,0
17596,"Yes , sir . Can I help you ?",1,0,0,0,0,0,0
17597,"Um , this steak , I asked for to be medium rare .",1,0,0,0,0,0,0
17598,"Medium rare , that ’ s right , sir . I remember your order .",1,0,0,0,0,0,0
17599,"Well , I ’ m afraid it isn ’ t . It ’ s a bit too well done and rather tough . Would you mind changing ?",1,0,0,0,0,0,0
17600,"If it is not to your satisfaction , I ’ ll certainly bring you another . But I ’ m afraid you may have to wait for a few minutes .",1,0,0,0,0,0,0
17601,"Yes , that ’ s all right . Thank you very much .",0,0,0,0,1,0,0
17602,"You say he was around average hight .",1,0,0,0,0,0,0
17603,"Yes , that's right , around five nine five ten .",1,0,0,0,0,0,0
17604,"Weight ?",1,0,0,0,0,0,0
17605,"I'm not sure . Medium , I suppose . Maybe a little on the heavy side .",1,0,0,0,0,0,0
17606,"Any marks on his face ?",1,0,0,0,0,0,0
17607,"No , I don't think so .",1,0,0,0,0,0,0
17608,"Glasses ?",1,0,0,0,0,0,0
17609,"No .",1,0,0,0,0,0,0
17610,"what about his hair ?",1,0,0,0,0,0,0
17611,"Black or dark brown .",1,0,0,0,0,0,0
17612,"Long or short ? Straight ? Curly ?",1,0,0,0,0,0,0
17613,"Straight , I think , and about average length .",1,0,0,0,0,0,0
17614,"Boy , this surely doesn't help us much . It could be anybody . How about his cloth ? What was he wearing .",1,0,0,0,0,0,0
17615,"Well , he had a jacked or a plage shirt . You know the kind of number jack wear .",1,0,0,0,0,0,0
17616,"Ok , now we are getting some where . Pants ?",1,0,0,0,0,0,0
17617,"Dark , maybe dark blue maybe black . I'm not sure .",1,0,0,0,0,0,0
17618,"What kind of shoes ?",1,0,0,0,0,0,0
17619,"Boots",1,0,0,0,0,0,0
17620,"Cow while Boots .",1,0,0,0,0,0,0
17621,"No , hiking boots . Brown ones .",1,0,0,0,0,0,0
17622,"All right . That Nealy done a little .",1,0,0,0,0,0,0
17623,"Now I want you to look some pictures .",1,0,0,0,0,0,0
17624,"There are so many record players here . That is hard to choose .",1,0,0,0,0,0,0
17625,"Look at this one . It has a radio and cassette player and built in speakers .",1,0,0,0,0,0,0
17626,"I'd rather get one with separated speakers . They give a clear sound .",1,0,0,0,0,0,0
17627,"Yes , but we shouldn't get any thing too big . Remember it has to fit in with our living room furniture .",1,0,0,0,0,0,0
17628,"That's right . Now this one looks alright ? It's a detached or do you prefer this one ? It's Sony .",1,0,0,0,0,0,0
17629,"Let's have the salesmen for a demonstration .",1,0,0,0,0,0,0
17630,"Yes , sir . May I help you ?",1,0,0,0,0,0,0
17631,"Please I'd like a ticket to New York .",1,0,0,0,0,0,0
17632,"For today ?",1,0,0,0,0,0,0
17633,"No , early saturday morning .",1,0,0,0,0,0,0
17634,"We have a flight that we'll put you there at ten AM . Is that ok ?",1,0,0,0,0,0,0
17635,"Nothing earlier ? I prefer flight at 9 thirty .",1,0,0,0,0,0,0
17636,"I'm afraid not , unless you want a night flight .",0,0,0,0,0,1,0
17637,"No , exactly not .",1,0,0,0,0,0,0
17638,"How about afternoon ?",1,0,0,0,0,0,0
17639,"Sounds not good . I won't take it .",1,0,0,0,0,0,0
17640,"Are you ready to order ? May I suggest a veal ?",1,0,0,0,0,0,0
17641,"No , I'll have the fish please .",1,0,0,0,0,0,0
17642,"The chicken is also nice .",1,0,0,0,0,0,0
17643,"No , I want the fish .",1,0,0,0,0,0,0
17644,"Our special tonight is lobster .",1,0,0,0,0,0,0
17645,"Thank you , but I prefer the fish .",1,0,0,0,0,0,0
17646,"Perhaps you'd enjoy the lamb .",1,0,0,0,0,0,0
17647,"No , I like the fish .",1,0,0,0,0,0,0
17648,"What ever you say ?",1,0,0,0,0,0,0
17649,"Excuse me , sir ?",1,0,0,0,0,0,0
17650,"Yes ?",1,0,0,0,0,0,0
17651,"I'm afraid you can't smoke here .",1,0,0,0,0,0,0
17652,"Why not ?",1,0,0,0,0,0,0
17653,"Can't you see the notes here ?",1,0,0,0,0,0,0
17654,"I'm sorry . I can't . What does the note say .",0,0,0,0,0,1,0
17655,"It says ' No smoking ' .",1,0,0,0,0,0,0
17656,"Sorry , I'm very near sighted .",0,0,0,0,0,1,0
17657,"Are you going out again ?",1,0,0,0,0,0,0
17658,"Yes , I'm going to the cinema , dad .",1,0,0,0,0,0,0
17659,"You mustn't go to bed very late . Can you be home before nine .",1,0,0,0,0,0,0
17660,"Oh , I won't be back so early . The film will be over at nine . Can I have the key to the bicycle ?",1,0,0,0,0,0,0
17661,"No . I won't let you ride a bicycle late at night .",1,0,0,0,0,0,0
17662,"Oh , dad , I'm not a child . I'm 17 already . I'll come back as soon as the film is over .",0,1,0,0,0,0,0
17663,"OK . Here's the key . Take care .",1,0,0,0,0,0,0
17664,"I will . Thank you , dad .",0,0,0,0,1,0,0
17665,"How beautiful the flower is !",0,0,0,0,1,0,0
17666,"Really , it's so beautiful .",0,0,0,0,1,0,0
17667,"You like it . Well , I'll gather in for you .",0,0,0,0,1,0,0
17668,"You mustn't pick it in this place .",1,0,0,0,0,0,0
17669,"Where it is ?",1,0,0,0,0,0,0
17670,"It's a private garden .",1,0,0,0,0,0,0
17671,"I wonder if you could help me , I'm looking for a room .",1,0,0,0,0,0,0
17672,"Well , I have got a vacancy .",1,0,0,0,0,0,0
17673,"What sort of price are you asking ?",1,0,0,0,0,0,0
17674,"Eight dolls fifty a week excluding laundry .",1,0,0,0,0,0,0
17675,"Would it be convenient to see the room ?",1,0,0,0,0,0,0
17676,"Can you call back later ? We're right in the middle of lunch .",1,0,0,0,0,0,0
17677,"Good morning . May I help you ?",1,0,0,0,0,0,0
17678,"Yes . I'm looking for an apartment , I'd like two bedrooms .",1,0,0,0,0,0,0
17679,"All right . Have a seat , please . Let me ask you a few questions . First of all , may I have your name , please ?",1,0,0,0,0,0,0
17680,"My name's Donald Eakins .",1,0,0,0,0,0,0
17681,"How do you spell your last name , Mr.Eakins .",1,0,0,0,0,0,0
17682,"It's E-A-K-I-N-S .",1,0,0,0,0,0,0
17683,"E-A-K-I-N-S.First name , Donald . And what's your present address , Mr.Eakins ?",1,0,0,0,0,0,0
17684,"It's 1446 Pine Street .",1,0,0,0,0,0,0
17685,"1446 Pine . That's in San Francisco , isn't it ?",1,0,0,0,0,0,0
17686,"Yes , it is .",1,0,0,0,0,0,0
17687,"Good morning ! May I help you ?",1,0,0,0,0,0,0
17688,"Yes . My wife and I are interested in renting a house for the summer .",1,0,0,0,0,0,0
17689,"Do you want a furnished house or an unfurnished one ?",1,0,0,0,0,0,0
17690,"Furnished .",1,0,0,0,0,0,0
17691,"Very well . How long do you want the house ? All summer ?",1,0,0,0,0,0,0
17692,"No , not all summer . Just for six weeks .",1,0,0,0,0,0,0
17693,"I'm afraid I can only rent it for two months .",0,0,0,0,0,1,0
17694,"My holiday is only six weeks , but I think my brother and his family would take it for the other two weeks . Is the house in good condition ?",1,0,0,0,0,0,0
17695,"Yes , it is . It was just painted and it has all the modern conveniences .",1,0,0,0,0,0,0
17696,"Take care , Peter . Don't run so fast . Are you tired ?",1,0,0,0,0,0,0
17697,"Oh , yes . May I sit on the grass ?",1,0,0,0,0,0,0
17698,"No , you mustn't sit on the grass . Don't you see the notes ?",1,0,0,0,0,0,0
17699,"Yes , I can see it . But what's on it ?",1,0,0,0,0,0,0
17700,"It says ' Keep off the grass ! '",1,0,0,0,0,0,0
17701,"Well , there's a bench under the tree . We can sit there .",1,0,0,0,0,0,0
17702,"Be careful . You can't smoke here .",1,0,0,0,0,0,0
17703,"Why not ?",1,0,0,0,0,0,0
17704,"Can't you see the notes there ? It says ' No smoking here ' .",1,0,0,0,0,0,0
17705,"May I come in ?",1,0,0,0,0,0,0
17706,"Yeah , Please do . Now let me show you the house .",1,0,0,0,0,0,0
17707,"This seems a pretty nice room , I should say .",1,0,0,0,0,0,0
17708,"You bet . This is the nicest room in the district . You know what , I just had all the walls repainted last month .",1,0,0,0,0,0,0
17709,"What about the kitchen ?",1,0,0,0,0,0,0
17710,"It's a well furnished eat-in kitchen . The stove and the ice-box are in good order , and the plumbing is OK , too .",1,0,0,0,0,0,0
17711,"I see . I'd like to live here for about three years .",1,0,0,0,0,0,0
17712,"Terrific ! When are you moving in ?",0,0,0,0,1,0,0
17713,"Next Saturday at the earliest .",1,0,0,0,0,0,0
17714,"Good morning , sir .",1,0,0,0,0,0,0
17715,"Good morning .",1,0,0,0,0,0,0
17716,"How do you want it , sir ?",1,0,0,0,0,0,0
17717,"Just take a little off on the top and shorten the back . But please don't make it too short .",1,0,0,0,0,0,0
17718,"How about your sideburns ?",1,0,0,0,0,0,0
17719,"Just to the bottom of my ears . By the way , I'd like a shave , too .",1,0,0,0,0,0,0
17720,"All right ... Tilt your head to the right , please .",1,0,0,0,0,0,0
17721,"How much is it ?",1,0,0,0,0,0,0
17722,"Exactly five dollars .",1,0,0,0,0,0,0
17723,"Here you are . Thank you and goodbye .",0,0,0,0,1,0,0
17724,"You are welcome , sir . Good-bye .",0,0,0,0,1,0,0
17725,"I made an appointment for a perm at 3 o'clock .",1,0,0,0,0,0,0
17726,"Oh , yes , Mrs.Saxton . Please take a seat here .",1,0,0,0,0,0,0
17727,"Thank you .",0,0,0,0,1,0,0
17728,"Would you like a shampoo first ?",1,0,0,0,0,0,0
17729,"Yes , with the LUX dandruff shampoo . It helps a lot to get rid of my dandruff .",1,0,0,0,0,0,0
17730,"Yeah . A lot of my customers love it . ( after shampooing ) Do you want a permanent wave or a cold wave ?",1,0,0,0,0,0,0
17731,"I'd like a permanent wave . By the way , do you have any picture of the latest hairstyle ? I ' Ve been in this style for so long that I want a change this time .",1,0,0,0,0,0,0
17732,"Sure . We just got some . They're upto-date .",1,0,0,0,0,0,0
17733,"I prefer this kind of style . Can you make it for me ?",1,0,0,0,0,0,0
17734,"No problem .",1,0,0,0,0,0,0
17735,"Good morning . Do I need an appointment ?",1,0,0,0,0,0,0
17736,"No , ma'am , there's only one person ahead of you . You won't have to wait long .",1,0,0,0,0,0,0
17737,"Thank you .",0,0,0,0,1,0,0
17738,"All right , madam , it's your turn . What will it be today ?",1,0,0,0,0,0,0
17739,"I've been wearing my hair long for years , but now I'd like to try some kind of modern style . What do you suggest for a woman like me , that is , with hair like mine ?",1,0,0,0,0,0,0
17740,"Come here , please . We'd like to wash your hair first . That way it will be easier to cut and style . I think you'll like this style . It's very fashionable .",1,0,0,0,0,0,0
17741,"I hope so . I'm really tired of this old-fashioned style that I've been wearing .",1,0,0,0,0,0,0
