id,comment_text,no_emotion,anger,disgust,fear,happiness,sadness,surprise
6002,"""""""Oh well, you're timing couldn't be better. I am putting out fires all over the place.""""""",1,0,0,0,0,0,0
6003,"""""""Okay. Okay. Okay. Joey, I have""""""",1,0,0,0,0,0,0
6004,"""""""What-what is it, what is it?""""""",1,0,0,0,0,0,0
6005,"""""""Oh my God, it's so huge, but you just have to promise me that you cannot tell anyone.""""""",0,0,0,0,0,0,1
6006,"""""""Oh! Yay! Look! There’s a piece that doesn’t have floor on it!""""""",0,0,0,0,1,0,0
6007,"""""""Hey, come on now!""""""",0,1,0,0,0,0,0
6008,"""""""All right, what are we havin’?""""""",1,0,0,0,0,0,0
6009,"""""""Uhh, I don’t believe in these crazy diets y’know, just everything in moderation.""""""",1,0,0,0,0,0,0
6010,"""""""I’ll take those to go.  For the kids.""""""",1,0,0,0,0,0,0
6011,"""""""Oh, I know what I wanted to ask you. You were on the show years ago and then they killed you off. What happened there?""""""",1,0,0,0,0,0,0
6012,"""""""It was so stupid, I said some stuff in an interview that I shouldn’t have said.""""""",0,1,0,0,0,0,0
6013,"""""""But believe me, that’s not gonna happen today.""""""",1,0,0,0,0,0,0
6014,"""""""Understood. So, what’d you say back then?""""""",1,0,0,0,0,0,0
6015,"""""""Well, I said that I""""""",1,0,0,0,0,0,0
6016,"""""""Ha!""""""",1,0,0,0,0,0,0
6017,"""""""So you like the drums!""""""",0,0,0,0,1,0,0
6018,"""""""That's, that's great!""""""",0,0,0,0,1,0,0
6019,"""""""Y’know, I was worried, that, you know, they would maybe an unbearable living situation.""""""",1,0,0,0,0,0,0
6020,"""""""All right, okay, well, apparently not!""""""",0,0,0,0,0,1,0
6021,"""""""So, yay!""""""",0,0,0,0,1,0,0
6022,"""""""Hey-hey, Pheebs, check it out, we already learned a song.  Ready? One, two, three, four...""""""",1,0,0,0,0,0,0
6023,"""""""Tequila!!""""""",0,0,0,0,1,0,0
6024,"""""""That's fun.""""""",0,0,0,0,1,0,0
6025,"""""""Whoa-whoa, Treeger made you cry?""""""",0,0,0,0,0,0,1
6026,"""""""Yes! And he said really mean things that were only partly true.""""""",0,0,0,0,0,1,0
6027,"""""""Who is Maria?""""""",1,0,0,0,0,0,0
6028,"""""""Oh Maria. You can’t say no to her, she’s like this lycra spandex covered gym…treat.""""""",0,0,0,0,1,0,0
6029,"""""""You need me to go down there with you and hold your hand?""""""",1,0,0,0,0,0,0
6030,"""""""No!""""""",0,1,0,0,0,0,0
6031,"""""""So you’re strong enough to face her on your own?""""""",1,0,0,0,0,0,0
6032,"""""""Oh no, you’ll have to come.""""""",0,0,0,1,0,0,0
6033,"""""""I’m gonna go down there and teach that guy a lesson.""""""",0,1,0,0,0,0,0
6034,"""""""Joey, please don’t do that. I think it’s best that we just forget about it.""""""",0,0,0,1,0,0,0
6035,"""""""That’s easy for you to say, you weren’t almost just killed.""""""",0,1,0,0,0,0,0
6036,"""""""All right that’s it, school is in session!""""""",1,0,0,0,0,0,0
6037,"""""""My God! Is this a gym card?""""""",0,0,0,0,0,0,1
6038,"""""""Oh yeah, gym member. I try to go four times a week, but I’ve missed the last 1200 times.""""""",1,0,0,0,0,0,0
6039,"""""""So why don’t you quit?""""""",1,0,0,0,0,0,0
6040,"""""""You don’t think I’ve tried? You think I""""""",0,0,0,0,1,0,0
6041,"""""""Okay, come on, I can't get married until I get something old, something new, something borrowed, and something blue.""""""",0,0,0,0,0,1,0
6042,"""""""Okay, all right, all right, all right! Okay!  Okay, here's something, here's something blue and new.""""""",0,0,0,0,1,0,0
6043,"""""""Pheebs, I don’t think anyone's mad about that.""""""",1,0,0,0,0,0,0
6044,"""""""Exactly! Because it's in the past!""""""",0,1,0,0,0,0,0
6045,"""""""Anybody gonna eat that?""""""",1,0,0,0,0,0,0
6046,"""""""Pheebs!""""""",0,0,0,0,1,0,0
6047,"""""""Hey!""""""",0,0,0,0,1,0,0
6048,"""""""That’s…kinda hot.""""""",0,0,0,0,0,0,1
6049,"""""""Listen, you know how uh, when you’re wearing pants and you lean forward I check out your underwear?""""""",1,0,0,0,0,0,0
6050,"""""""Yeah!""""""",1,0,0,0,0,0,0
6051,"""""""Well, when Jake did it I saw that…he was wearing women’s underwear!""""""",0,0,0,0,0,0,1
6052,"""""""I know. They were mine.""""""",1,0,0,0,0,0,0
6053,"""""""Oh.  No! No wait, that’s weird!""""""",0,0,1,0,0,0,0
6054,"""""""No, it’s not! We were just goofing around and I dared him to try them on.""""""",1,0,0,0,0,0,0
6055,"""""""That’s weird!""""""",0,0,1,0,0,0,0
6056,"""""""I’m wearing his briefs right now.""""""",1,0,0,0,0,0,0
6057,"""""""I think so too. And that little flap? Great for holding my lipstick.""""""",0,0,0,0,1,0,0
6058,"""""""Yeah, I wouldn’t know about that.""""""",1,0,0,0,0,0,0
6059,"""""""And! Y’know what Jake says? That women’s underwear is actually more comfortable. And he loves the way the silk feels against his skin.""""""",0,0,0,0,1,0,0
6060,"""""""Yeah well next thing you know, he’ll be telling you that your high heels are good for his posture!""""""",0,0,1,0,0,0,0
6061,"""""""There is nothing wrong with Jake! Okay? He is all man! I’m thinking even more than you.""""""",1,0,0,0,0,0,0
6062,"""""""Oh yeah, he looked like a real lumberjack in those pink lacys.""""""",0,0,1,0,0,0,0
6063,"""""""I’m just saying that only a man completely secure with his masculinity could walk around in women’s underwear!""""""",1,0,0,0,0,0,0
6064,"""""""I don’t think you could ever do that.""""""",1,0,0,0,0,0,0
6065,"""""""Hey! I""""""",1,0,0,0,0,0,0
6066,"""""""Okay, whatever.""""""",0,0,1,0,0,0,0
6067,"""""""Lusts of the flesh.""""""",1,0,0,0,0,0,0
6068,"""""""What?""""""",1,0,0,0,0,0,0
6069,"""""""I don’t know.  A cowboy theme?""""""",1,0,0,0,0,0,0
6070,"""""""Hey uh, is it okay to come in?""""""",1,0,0,0,0,0,0
6071,"""""""Of course! Oh Joey, this ring I…it’s beautiful I love it!""""""",0,0,0,0,1,0,0
6072,"""""""I’m sorry honey, what were you saying?""""""",1,0,0,0,0,0,0
6073,"""""""Oh uh-uh yeah, I think that…""""""",1,0,0,0,0,0,0
6074,"""""""Do you think my nipples are  too big for her mouth?""""""",1,0,0,0,0,0,0
6075,"""""""She looks scared.""""""",1,0,0,0,0,0,0
6076,"""""""Doesn’t she  look scared?""""""",1,0,0,0,0,0,0
6077,"""""""Y’know, I don’t really know her.""""""",1,0,0,0,0,0,0
6078,"""""""Yeah uh look Rach, there’s something I gotta tell ya.""""""",1,0,0,0,0,0,0
6079,"""""""Hey!""""""",0,0,0,0,1,0,0
6080,"""""""Hey! Are you ready to try nursing again?""""""",1,0,0,0,0,0,0
6081,"""""""Yeah! Hi Emma. Hey, why do you think she won’t take my  breast?""""""",1,0,0,0,0,0,0
6082,"""""""It’s all right honey, it takes some babies a while to get it,  but don’t worry. It’ll happen.""""""",1,0,0,0,0,0,0
6083,"""""""Yowza""""""",0,1,0,0,0,0,0
6084,"""""""Okay sweetie, you can do it. Just open up and put it in your  mouth.""""""",1,0,0,0,0,0,0
6085,"""""""Dear Lord.""""""",0,0,0,0,0,0,1
6086,"""""""Can you see my nipples through this shirt?""""""",1,0,0,0,0,0,0
6087,"""""""No. But don't worry, I'm sure they're still there.""""""",1,0,0,0,0,0,0
6088,"""""""Where are you going, Mr. Suity-Man?""""""",1,0,0,0,0,0,0
6089,"""""""Well, I have an appointment to see Dr. Robert Pillman, career counselor a-gogo.  I added the a-gogo.   """"""",1,0,0,0,0,0,0
6090,"""""""Actually, tomorrow night kinda depends on how tonight goes.""""""",1,0,0,0,0,0,0
6091,"""""""Oh, uh, listen, about tonight...""""""",0,0,0,0,0,1,0
6092,"""""""You're doin' this.""""""",1,0,0,0,0,0,0
6093,"""""""Hi. She said yes.""""""",1,0,0,0,0,0,0
6094,"""""""Yes! Way to go, man!  Still got the egg, huh?""""""",0,0,0,0,1,0,0
6095,"""""""No, no, no, don't you dare bail on me.""""""",0,1,0,0,0,0,0
6096,"""""""The only reason she's goin' out with me is because I said I could bring a friend for her friend.""""""",1,0,0,0,0,0,0
6097,"""""""Yes, I know, but her friend sounds like such a...""""""",0,1,0,0,0,0,0
6098,"""""""Pathetic mess?""""""",1,0,0,0,0,0,0
6099,"""""""I know, but—come on, man, she's needy, she's vulnerable.""""""",1,0,0,0,0,0,0
6100,"""""""I'm thinkin', cha-ching!""""""",0,0,0,0,1,0,0
6101,"""""""Thanks.""""""",1,0,0,0,0,0,0
6102,"""""""Look, you have not been out with a woman since Janice.""""""",1,0,0,0,0,0,0
6103,"""""""'Happy birthday to you! '  """"""",0,0,0,0,1,0,0
6104,"""""""You’re paying for that.""""""",1,0,0,0,0,0,0
6105,"""""""Well yeah""""""",1,0,0,0,0,0,0
6106,"""""""Oh wow!""""""",0,0,0,0,0,0,1
6107,"""""""I mean, wow!""""""",0,0,0,0,0,0,1
6108,"""""""I mean, I-I-I think she’s cute but I-I would never have thought of going out with her, never!""""""",1,0,0,0,0,0,0
6109,"""""""Really?!""""""",0,0,0,0,0,0,1
6110,"""""""Yeah but after you said it was okay, I figured, Why not?!   """"""",0,0,0,0,1,0,0
6111,"""""""Oh so-so not really never.""""""",1,0,0,0,0,0,0
6112,"""""""I have to say you are a much bigger person than I am.""""""",1,0,0,0,0,0,0
6113,"""""""I mean after all we’ve been through, I just—y’know I wish I had a brother to reciprocate.""""""",1,0,0,0,0,0,0
6114,"""""""Hey, if you ever want to go out with Monica, you have my blessing.""""""",1,0,0,0,0,0,0
6115,"""""""What? No-no it’s her birthday!""""""",0,0,0,0,0,0,1
6116,"""""""Oh-ho, and mine!""""""",0,0,0,0,1,0,0
6117,"""""""You’ve sung Happy Birthday to 20 different women today!""""""",0,0,0,0,0,0,1
6118,"""""""But it really""""""",1,0,0,0,0,0,0
6119,"""""""You are no longer authorized to distribute birthday muffins.""""""",1,0,0,0,0,0,0
6120,"""""""Damnit!""""""",0,1,0,0,0,0,0
6121,"""""""Rach? Hi!""""""",0,0,0,0,1,0,0
6122,"""""""Hi!""""""",0,0,0,0,1,0,0
6123,"""""""Did you tell your sister to ask me out?""""""",1,0,0,0,0,0,0
6124,"""""""No-no wait-wait! I can’t just let you hang up! Just please talk to me.""""""",0,0,0,1,0,0,0
6125,"""""""Well…I only have one thing to do today.  I guess I could push it back.""""""",1,0,0,0,0,0,0
6126,"""""""Yeah! Now, why do you want to kill yourself?""""""",0,0,0,0,0,1,0
6127,"""""""It’s just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!""""""",0,0,0,0,0,1,0
6128,"""""""Chandler?""""""",1,0,0,0,0,0,0
6129,"""""""Please!""""""",0,1,0,0,0,0,0
6130,"""""""Are you kidding?""""""",0,1,0,0,0,0,0
6131,"""""""I-I hurt three huge men, I gave a guy a bloody nose—I mean I-I’m not proud of it but, I really am.""""""",0,1,0,0,0,0,0
6132,"""""""And it’s all because of you, wonderful, amazing you.""""""",0,0,0,0,1,0,0
6133,"""""""I think you’ve got concussion.""""""",0,0,0,1,0,0,0
6134,"""""""No, no, I’m serious. Thank you.""""""",0,0,0,0,1,0,0
6135,"""""""You’re welcome.  I’m sorry. Did I hurt you?""""""",0,0,0,1,0,0,0
6136,"""""""It’s worth the pain.  Y’know what, you know what? It’s not.""""""",0,0,0,0,0,1,0
6137,"""""""I-I’m sorry?""""""",0,0,0,0,0,1,0
6138,"""""""No look, I-I’m sure that people know you exist!""""""",0,0,0,0,0,1,0
6139,"""""""Oh yeah?""""""",0,0,0,0,0,1,0
6140,"""""""I work in a cubicle surrounded by people.""""""",1,0,0,0,0,0,0
6141,"""""""I’ve been talking to you for five minutes now about killing myself and no one’s even looked up from their desk.""""""",0,0,0,0,0,1,0
6142,"""""""Hang-hang on.""""""",1,0,0,0,0,0,0
6143,"""""""Hey everybody!""""""",1,0,0,0,0,0,0
6144,"""""""Uh, I’m gonna kill myself!""""""",0,0,0,0,0,1,0
6145,"""""""I got nothing.""""""",1,0,0,0,0,0,0
6146,"""""""Apparently, there’s like a million guys out there that can play Mac, and there’s only this one robot and this one guy who controls it!""""""",0,0,0,0,0,0,1
6147,"""""""I didn’t know he could get me fired!""""""",0,0,0,0,0,0,1
6148,"""""""Yeah! That’s why I’m sleeping with him on the side.""""""",0,0,0,0,0,1,0
6149,"""""""Yeah, you wish.""""""",1,0,0,0,0,0,0
6150,"""""""'You wish. '  """"""",0,0,0,0,1,0,0
6151,"""""""What am I going to do?""""""",0,0,0,1,0,0,0
6152,"""""""Well y’know Joey, you’re a pretty charming guy.""""""",1,0,0,0,0,0,0
6153,"""""""Thanks, but I kinda have a problem to deal with here.""""""",0,0,0,1,0,0,0
6154,"""""""No sweetie, you’ve got to win over the guy that controls C.H.E.E.S.E.! You’ve got to kiss some serious robot ass!""""""",1,0,0,0,0,0,0
6155,"""""""That’s not a bad idea.""""""",1,0,0,0,0,0,0
6156,"""""""Okay, but if I got to turn on the charm tomorrow I’m not wasting anymore of it over here with you guys.""""""",1,0,0,0,0,0,0
6157,"""""""Well, actually I got a little bit saved for you Pheebs.""""""",0,0,0,0,1,0,0
6158,"""""""So do you think uh, Joey’s more charming than me?""""""",1,0,0,0,0,0,0
6159,"""""""Why are you yelling?""""""",0,0,0,0,1,0,0
6160,"""""""Whoa, that""""""",1,0,0,0,0,0,0
6161,"""""""Whoa-whoa, what is it?""""""",0,0,0,0,0,0,1
6162,"""""""Well… It’s a date.""""""",1,0,0,0,0,0,0
6163,"""""""That—It’s not the same thing! This is""""""",0,1,0,0,0,0,0
6164,"""""""Okay, well my girl from the other night was special. She was a scientist too!""""""",0,1,0,0,0,0,0
6165,"""""""She was?""""""",0,0,0,0,0,0,1
6166,"""""""Well, she graduated from high school!""""""",0,1,0,0,0,0,0
6167,"""""""Okay, whatever.""""""",0,0,0,0,1,0,0
6168,"""""""Y’know what?""""""",1,0,0,0,0,0,0
6169,"""""""I don’t have time to convince you because he’s only here for four hours, and I’m gonna go see him!""""""",0,1,0,0,0,0,0
6170,"""""""Fine!""""""",0,1,0,0,0,0,0
6171,"""""""Yeah!""""""",0,1,0,0,0,0,0
6172,"""""""Fine!""""""",0,1,0,0,0,0,0
6173,"""""""A date?!""""""",0,0,0,0,0,0,1
6174,"""""""Yeah!""""""",0,1,0,0,0,0,0
6175,"""""""What are you still doin’ here?! I told you, lobster ravioli!""""""",0,1,0,0,0,0,0
6176,"""""""No, no Pheebs you-you must be mistaken, because I know you wouldn’t schedule a date on the same night you have plans with a friend!""""""",0,0,0,0,0,0,1
6177,"""""""Come on Joey, don’t make me feel badly about this.""""""",0,0,0,0,0,1,0
6178,"""""""No, I’m gonna!!""""""",0,1,0,0,0,0,0
6179,"""""""That’s right!""""""",0,1,0,0,0,0,0
6180,"""""""Yeah, you made me feel really guilty about goin’ out with that girl!""""""",0,1,0,0,0,0,0
6181,"""""""Like-like-like I did something terrible to you!""""""",0,1,0,0,0,0,0
6182,"""""""And now Pheebs, you’re doing the same thing!""""""",0,1,0,0,0,0,0
6183,"""""""Sorry I'm late, I was stuck at work. There was this big dinosaur.. thing.. anyway.""""""",1,0,0,0,0,0,0
6184,"""""""Hi.""""""",1,0,0,0,0,0,0
6185,"""""""Yes, and she's very supportive.""""""",1,0,0,0,0,0,0
6186,"""""""Okay, that's great.  No, I'm- Oh.""""""",0,0,0,0,1,0,0
6187,"""""""Thanks.""""""",1,0,0,0,0,0,0
6188,"""""""Quack, quack..""""""",1,0,0,0,0,0,0
6189,"""""""Ross? That opens my cervix.""""""",0,0,0,0,0,0,1
6190,"""""""Barry?""""""",0,0,0,0,0,0,1
6191,"""""""C'mon in.""""""",1,0,0,0,0,0,0
6192,"""""""Are you sure?""""""",0,0,0,0,0,0,1
6193,"""""""Yeah! It's fine, it's fine. Robbie's gonna be here for hours.""""""",1,0,0,0,0,0,0
6194,"""""""Huh?!""""""",0,0,0,0,0,0,1
6195,"""""""Ross, you remember Susan.""""""",1,0,0,0,0,0,0
6196,"""""""So, how ya doin?""""""",1,0,0,0,0,0,0
6197,"""""""How could I forget?""""""",0,0,0,0,0,0,1
6198,"""""""Ross.""""""",1,0,0,0,0,0,0
6199,"""""""Hello, Susan.  Good shake. Good shake. So, uh, we're just waiting for...?""""""",0,1,0,0,0,0,0
6200,"""""""Dr. Oberman.""""""",1,0,0,0,0,0,0
6201,"""""""..Dr. Oberman. Okay. And is he-""""""",1,0,0,0,0,0,0
6202,"""""""She.""""""",1,0,0,0,0,0,0
6203,"""""""-she, of course, she- uh- familiar with our.. special situation?""""""",1,0,0,0,0,0,0
6204,"""""""Does she use the cups? Yes! I believe she does. Does she use the plates? Yes! I believe she does.""""""",1,0,0,0,0,0,0
6205,"""""""Oh. Thank you. Ohhh, thank you very much. Oh, thank you for coming.  Uh, just a second!""""""",0,0,0,0,1,0,0
6206,"""""""No-no, let me in!""""""",0,1,0,0,0,0,0
6207,"""""""Phoebe?""""""",1,0,0,0,0,0,0
6208,"""""""Yeah!""""""",0,0,0,0,1,0,0
6209,"""""""Can you just hold on for one minute?""""""",1,0,0,0,0,0,0
6210,"""""""No, you have to let me in right now!!""""""",0,0,0,0,1,0,0
6211,"""""""Are you alone?""""""",1,0,0,0,0,0,0
6212,"""""""Yes!""""""",0,0,0,0,1,0,0
6213,"""""""All right.""""""",1,0,0,0,0,0,0
6214,"""""""Let go!""""""",0,1,0,0,0,0,0
6215,"""""""No! You let go!""""""",0,1,0,0,0,0,0
6216,"""""""How come it’s always us left in the field holding the ball?""""""",0,0,0,0,1,0,0
6217,"""""""I don’t know. I guess the other people just don’t care enough.""""""",1,0,0,0,0,0,0
6218,"""""""Hey! It’s starting to snow.""""""",0,0,0,0,0,1,0
6219,"""""""Gimme the this!""""""",0,1,0,0,0,0,0
6220,"""""""Let go!""""""",0,1,0,0,0,0,0
6221,"""""""Y'know what?""""""",1,0,0,0,0,0,0
6222,"""""""Umm?""""""",1,0,0,0,0,0,0
6223,"""""""I bet ‘ya ya I could fit in there.""""""",1,0,0,0,0,0,0
6224,"""""""I’ve got five bucks says you can’t.""""""",1,0,0,0,0,0,0
6225,"""""""Wow! That Mike thing was interesting! I don't know what's gonna happen with Phoebe and David.""""""",0,0,0,0,0,0,1
6226,"""""""I do! Want a hint? huh? I do    I do .  """"""",0,0,0,0,1,0,0
6227,"""""""They've only been going out for a few weeks and Phoebe is completely hung up on Mike!""""""",0,1,0,0,0,0,0
6228,"""""""She'll say No""""""", David's heart will be broken," it will be too hard for them to recover from and then Phoebe will end up alone""""""",0,1,0,0,0
6229,"""""""Man, that's some""""""",0,0,0,0,0,0,1
6230,"""""""Oh, that's not what you want...""""""",1,0,0,0,0,0,0
6231,"""""""Ok, I'm sensing that this is some kind of word play, because you are pink with barely controlled glee.""""""",1,0,0,0,0,0,0
6232,"""""""David is going to propose to Phoebe.""""""",0,0,0,0,1,0,0
6233,"""""""What?  Why?""""""",0,0,0,0,0,0,1
6234,"""""""Chandler, we have talked about this.""""""",0,1,0,0,0,0,0
6235,"""""""You are not supposed to give people advice!""""""",0,1,0,0,0,0,0
6236,"""""""Now couldn't you just have made some sort of inappropriate joke?""""""",0,1,0,0,0,0,0
6237,"""""""I""""""",1,0,0,0,0,0,0
6238,"""""""Hey, Mon.""""""",1,0,0,0,0,0,0
6239,"""""""Hey-hey-hey. You wanna hear something that sucks.""""""",1,0,0,0,0,0,0
6240,"""""""You betcha!""""""",0,0,0,0,1,0,0
6241,"""""""Is it the Italian guy?""""""",1,0,0,0,0,0,0
6242,"""""""Um-mm, yeah right!""""""",0,0,0,0,1,0,0
6243,"""""""Do I ever.""""""",0,0,0,0,1,0,0
6244,"""""""Chris says they’re closing down the bar.""""""",0,0,0,0,0,1,0
6245,"""""""No way!""""""",0,0,0,0,0,0,1
6246,"""""""Yeah, apparently they’re turning it into some kinda coffee place.""""""",1,0,0,0,0,0,0
6247,"""""""Just coffee! Where are we gonna hang out now?""""""",0,0,1,0,0,0,0
6248,"""""""Got me.""""""",0,0,0,0,0,1,0
6249,"""""""Can I get a beer.""""""",1,0,0,0,0,0,0
6250,"""""""Hey, did you pick a roommate?""""""",1,0,0,0,0,0,0
6251,"""""""Shoot! Shoot! Shoot! Shoot, or just fall down. That's good too.""""""",0,0,0,0,1,0,0
6252,"""""""Knick fan?""""""",1,0,0,0,0,0,0
6253,"""""""Wha? Wha..aa? Let me get the father. Hey, we need a father over here! We need a father!""""""",0,1,0,0,0,0,0
6254,"""""""There is no father.""""""",1,0,0,0,0,0,0
6255,"""""""Oh, oh, oh, sorry.""""""",0,0,0,1,0,0,0
6256,"""""""Oh, uh, ok. Right this way. All the other pregnant women seem to be goin' in here.""""""",1,0,0,0,0,0,0
6257,"""""""Ok.""""""",1,0,0,0,0,0,0
6258,"""""""Oh, yeah.""""""",1,0,0,0,0,0,0
6259,"""""""Oh, boy, do they suck.""""""",0,1,0,0,0,0,0
6260,"""""""Hey, listen, lady.......whoa.""""""",0,0,0,0,0,0,1
6261,"""""""Look, look at your man, Ewing. Nice shot. You know what, he couldn't hit water if he was standing on a boat.""""""",0,0,1,0,0,0,0
6262,"""""""Oh yeah? And who do you like?""""""",1,0,0,0,0,0,0
6263,"""""""The Celtics.""""""",1,0,0,0,0,0,0
6264,"""""""The Celtics? Ha. They couldn't hit a boat if...wait. They suck, alright?""""""",0,0,1,0,0,0,0
6265,"""""""Oh, shut up. You know, it's a rebuilding year. You... waah!""""""",0,1,0,0,0,0,0
6266,"""""""Sweetheart, just gimme- gimme another chance, okay, we'll start all over again. We'll go back to Aruba.""""""",0,0,0,1,0,0,0
6267,"""""""Dr. Farber, we've got a bit of an emergency here...Jason Costalano is choking on his retainer.""""""",0,0,0,1,0,0,0
6268,"""""""Listen honey, if I'm hogging the ball too much you just jump right in there and take a couple punches because I'm telling you, this feels""""""",1,0,0,0,0,0,0
6269,"""""""Yeah... I'm pretty sure I'm still gonna marry him.""""""",0,0,0,0,1,0,0
6270,"""""""What are you talking about?! Mindy, the guy is the devil! He's Satan in a smock!""""""",0,0,1,0,0,0,0
6271,"""""""Look, I know he's not perfect, but the truth is, at the end of the day, I still really wanna be Mrs. Dr. Barry Farber, D.D.S.""""""",1,0,0,0,0,0,0
6272,"""""""Oh God.""""""",0,0,0,0,0,0,1
6273,"""""""I hope you can find some way to be happy for me. And I hope you'll still be my maid of honor...?""""""",0,0,0,1,0,0,0
6274,"""""""And I hope Barry doesn't kill you and eat you in Aruba.""""""",0,0,0,0,0,1,0
6275,"""""""Oh God...""""""",0,0,0,1,0,0,0
6276,"""""""I'll be right there, Bernice.""""""",1,0,0,0,0,0,0
6277,"""""""Look, please, please don't go anywhere, okay?""""""",0,0,0,1,0,0,0
6278,"""""""Okay.""""""",1,0,0,0,0,0,0
6279,"""""""Okay, we'll be here!""""""",1,0,0,0,0,0,0
6280,"""""""Hating you!""""""",0,1,0,0,0,0,0
6281,"""""""Did you see how he was sweating when he walked out of there?""""""",0,0,0,0,0,0,1
6282,"""""""Listen, Robert’s gonna be here any second so, will one of you just tell him?""""""",1,0,0,0,0,0,0
6283,"""""""Oh.""""""",0,0,0,0,0,1,0
6284,"""""""Okay, listen Robert...""""""",1,0,0,0,0,0,0
6285,"""""""Please, right now, no, every time I see him it’s like ‘Is it on the lose?’ ‘Is it watching me?’""""""",0,0,0,1,0,0,0
6286,"""""""We can’t tell him, you can’t go up to a guy you barely know and talk about his.... stuff.""""""",0,1,0,0,0,0,0
6287,"""""""He’s right, even if it’s to say something complementary.""""""",1,0,0,0,0,0,0
6288,"""""""Hey!""""""",0,0,0,0,0,0,1
6289,"""""""Hey.""""""",1,0,0,0,0,0,0
6290,"""""""So are ready for the gym? They’ve got this new rock climbing wall, we can spot each other.""""""",1,0,0,0,0,0,0
6291,"""""""No, I can spot you from here.""""""",1,0,0,0,0,0,0
6292,"""""""What?""""""",0,0,0,0,0,0,1
6293,"""""""I don’t have time for this.""""""",0,1,0,0,0,0,0
6294,"""""""No, that is what the game is.""""""",1,0,0,0,0,0,0
6295,"""""""Which you just gave up really quickly.""""""",1,0,0,0,0,0,0
6296,"""""""Have you seen Joey?""""""",1,0,0,0,0,0,0
6297,"""""""Build the unit Cinderelly, lay the tile Cinderelly.""""""",0,1,0,0,0,0,0
6298,"""""""What’s the matter?""""""",1,0,0,0,0,0,0
6299,"""""""Oh, just this!  Y’know what it’s my fault really, because the couch is usually where we""""""",1,0,0,0,0,0,0
6300,"""""""Hey, does somebody wanna hand me one of those tiles.""""""",1,0,0,0,0,0,0
6301,"""""""What’s going on?""""""",0,0,0,0,0,0,1
6302,"""""""He’s retiling my floor.""""""",1,0,0,0,0,0,0
6303,"""""""Yo!! Spackel boy! Get up!""""""",1,0,0,0,0,0,0
6304,"""""""Ah-ah-ah, now you started this, you will finish it.""""""",0,1,0,0,0,0,0
6305,"""""""He started mine first!""""""",0,1,0,0,0,0,0
6306,"""""""Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!""""""",0,0,0,0,1,0,0
6307,"""""""Can I help you?""""""",1,0,0,0,0,0,0
6308,"""""""Maybe. Does that scare ya?""""""",1,0,0,0,0,0,0
6309,"""""""Relax. It’s just Issac’s D.J.-ing at the Philly. You should come.""""""",1,0,0,0,0,0,0
6310,"""""""We’ll be there.""""""",0,0,0,0,1,0,0
6311,"""""""Great. I’ll ah, see ya then.""""""",0,0,0,0,1,0,0
6312,"""""""All right, rock on.""""""",0,0,0,0,1,0,0
6313,"""""""Uh-oh.""""""",0,0,0,1,0,0,0
6314,"""""""Uh, y'know what, we’re having second thoughts about our copying needs. And we’ll need a little more time to think about it.""""""",1,0,0,0,0,0,0
6315,"""""""Chloe, switch with me, there’s some guys here that got a crush on you.""""""",1,0,0,0,0,0,0
6316,"""""""Okay, that hurt us.""""""",0,0,0,0,1,0,0
6317,"""""""Hi guys. I haven’t seen you since this morning.""""""",1,0,0,0,0,0,0
6318,"""""""Well ah, ........y'know.""""""",1,0,0,0,0,0,0
6319,"""""""Hey, what are you guys doing tomorrow night?""""""",1,0,0,0,0,0,0
6320,"""""""Both of us?""""""",0,0,0,0,0,0,1
6321,"""""""Umm, candles, champagne, yeah anniversaries are great.""""""",0,0,0,0,1,0,0
6322,"""""""‘Cause you know love lasts forever, y'know.""""""",0,0,0,0,1,0,0
6323,"""""""Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.""""""",0,0,0,0,0,1,0
6324,"""""""Oh God, Ross I am so sorry.""""""",0,0,0,0,1,0,0
6325,"""""""Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow""""""",1,0,0,0,0,0,0
6326,"""""""Oh yeah, I’d love that.""""""",0,0,0,0,1,0,0
6327,"""""""Oh, great! Me too.""""""",0,0,0,0,1,0,0
6328,"""""""I guess it all started when Rachel got this new job.""""""",1,0,0,0,0,0,0
6329,"""""""And why do you care so much?""""""",1,0,0,0,0,0,0
6330,"""""""Because! You could get to live out my fantasy!""""""",0,0,0,0,1,0,0
6331,"""""""Ohhh, I""""""",1,0,0,0,0,0,0
6332,"""""""I am a good kisser.""""""",1,0,0,0,0,0,0
6333,"""""""Then you two can, can sneak into the cockpit, and things will start to heat up, and then a stewardess comes in…  I’ve been watching too much porn.""""""",1,0,0,0,0,0,0
6334,"""""""You had fantasies about Emily?""""""",0,0,0,0,0,1,0
6335,"""""""No! Y’know,""""""",1,0,0,0,0,0,0
6336,"""""""Is that why in junior high you were the only one that hung out with that Ukrainian kid?""""""",1,0,0,0,0,0,0
6337,"""""""Yeah that, plus his mom used to put sour cream on everything!""""""",1,0,0,0,0,0,0
6338,"""""""Do you love her?""""""",1,0,0,0,0,0,0
6339,"""""""We said it was only going to be two weeks, y’know?""""""",1,0,0,0,0,0,0
